              0            100      1.0000000     -2.0000000      0.0000000      1.0000000      0.0000000      1.0000000      0.0000000      0.0000000
              2           1000      1.0000000     -1.9720000     0.22086400     0.79950000    0.022711000     0.99150000     0.22086400    0.022711000
             34          10000      1.0000000     -1.9910000    0.071676000     0.42785000   0.0092627900     0.99695000    0.071676000   0.0092627900
            272         100000      1.0000000     -1.9951800    0.038467070   -0.085745000   0.0043206975     0.99847500    0.038467070   0.0043206975
           2058        1000000      1.0000000     -1.9959040    0.032700891   0.0092530000   0.0040925362     0.99863400    0.032700891   0.0040925362
          21230       10000000      1.0000000     -1.9959416    0.032401318  -0.0096357000   0.0040738385     0.99864340    0.032401318   0.0040738385
