simulation_number_3
0.008941245587442838
0.01778368291776754
0.02652829417228079
0.03517605176913640
0.04372791846038376
0.05218484742805153
0.06054778237927634
0.06881765764048578
0.07699539825064527
0.08508192005357799
0.09307812978936710
0.1009849251848494
0.1088031950432097
0.1165338193326839
0.1241776692743814
0.1317356074292335
0.1392084877840782
0.1465971558368890
0.1539024486811566
0.1611251950894314
0.1682662155960366
0.1753263225789578
0.1823063203409198
0.1892070051896565
0.1960291655173834
0.2027735818794804
0.2094410270723914
0.2160322662107510
0.2225480568037433
0.2289891488307025
0.2353562848159613
0.2416501999029560
0.2478716219275946
0.2540212714908957
0.2600998620309048
0.2661080998938970
0.2720466844048705
0.2779163079373405
0.2837176559824384
0.2894514072173251
0.2951182335729233
0.3007188003009772
0.3062537660404453
0.3117237828832334
0.3171294964392740
0.3224715459009589
0.3277505641069315
0.3329671776052446
0.3381220067158907
0.3432156655927105
0.3482487622846864
0.3532218987966263
0.3581356711492444
0.3629906694386448
0.3677874778952135
0.3725266749419259
0.3772088332520730
0.3818345198064160
0.3864042959497706
0.3909187174470309
0.3953783345386342
0.3997836919954766
0.4041353291732812
0.4084337800664267
0.4126795733612402
0.4168732324887615
0.4210152756769811
0.4251062160025608
0.4291465614420388
0.4331368149225267
0.4370774743719018
0.4409690327685012
0.4448119781903214
0.4486067938637291
0.4523539582116879
0.4560539449015051
0.4597072228921045
0.4633142564808289
0.4668755053497776
0.4703914246116832
0.4738624648553323
0.4772890721905346
0.4806716882926457
0.4840107504466461
0.4873066915907832
0.4905599403597790
0.4937709211276080
0.4969400540498508
0.5000677551056254
0.5031544361391028
0.5062005049006097
0.5092063650873219
0.5121724163835538
0.5150990545006483
0.5179866712164678
0.5208356544144951
0.5236463881225440
0.5264192525510866
0.5291546241311974
0.5318528755521227
0.5345143757984748
0.5371394901870576
0.5397285804033248
0.5422820045374774
0.5448001171202008
0.5472832691580481
0.5497318081684701
0.5521460782144986
0.5545264199390838
0.5568731705990915
0.5591866640989610
0.5614672310240295
0.5637151986735250
0.5659308910932309
0.5681146291078260
0.5702667303529034
0.5723875093066713
0.5744772773213374
0.5765363426541827
0.5785650104983262
0.5805635830131828
0.5825323593546198
0.5844716357048125
0.5863817053018040
0.5882628584687701
0.5901153826429947
0.5919395624045555
0.5937356795047259
0.5955040128940940
0.5972448387504022
0.5989584305061102
0.6006450588756832
0.6023049918826106
0.6039384948861539
0.6055458306078308
0.6071272591576348
0.6086830380599939
0.6102134222794726
0.6117186642462175
0.6131990138811497
0.6146547186209077
0.6160860234425415
0.6174931708879615
0.6188764010881451
0.6202359517871014
0.6215720583655985
0.6228849538646547
0.6241748690087965
0.6254420322290850
0.6266866696859137
0.6279090052915792
0.6291092607326284
0.6302876554919826
0.6314444068708427
0.6325797300103756
0.6336938379131856
0.6347869414645725
0.6358592494535782
0.6369109685938238
0.6379423035441402
0.6389534569289930
0.6399446293587048
0.6409160194494764
0.6418678238432087
0.6428002372271282
0.6437134523532161
0.6446076600574464
0.6454830492788305
0.6463398070782744
0.6471781186572467
0.6479981673762627
0.6488001347731834
0.6495842005813336
0.6503505427474391
0.6510993374493864
0.6518307591138053
0.6525449804334765
0.6532421723845674
0.6539225042436946
0.6545861436048189
