rhoMax,omega,h,logH,relError,logRelError,timeUsed,logTimeUsed,N,logN,counter,logCounter,lambda1,lambda2,lambda3,convergenceSuccess
5.000000000000000, 0.2500000000000000, 0.3846153846153846, -1.378511623253730, 0.7469571149241201, -0.4209026789978042, 0.0002410000000000000, -12.01867923309421,              13, 3.700439718141092,               0,            -INF, 0.7591286552276399, 1.986178847010891, 3.560386867601498, False
5.000000000000000, 0.2500000000000000, 0.1923076923076923, -2.378511623253730, 0.7443219174022880, -0.4260013765201156, 0.0003500000000000000, -11.48035745749184,              26, 4.700439718141092,               0,            -INF, 0.7670342477931359, 2.011303716258864, 3.827945509899865, False
5.000000000000000, 0.2500000000000000, 0.09615384615384616, -3.378511623253730, 0.7429163290824663, -0.4287283584372291, 0.002170000000000000, -8.848089241992332,              52, 5.700439718141092,               0,            -INF, 0.7712510127526013, 2.051590795819080, 3.956192338602290, False
5.000000000000000, 0.2500000000000000, 0.04807692307692308, -4.378511623253730, 0.7421839837609076, -0.4301512266975566, 0.01462700000000000, -6.095222286937956,             104, 6.700439718141092,               0,            -INF, 0.7734480487172776, 2.072851319433193, 4.017941675238875, False
5.000000000000000, 0.2500000000000000, 0.02403846153846154, -5.378511623253730, 0.7418098760164641, -0.4308786197329714, 0.09411700000000001, -3.409400854700203,             208, 7.700439718141092,               0,            -INF, 0.7745703719506078, 2.082310860378416, 4.047736369761827, False
5.000000000000000, 0.2500000000000000, 0.01201923076923077, -6.378511623253730, 0.7416146918234091, -0.4312582700031775, 0.6582650000000000, -0.6032596032965416,             416, 8.700439718141093,               0,            -INF, 0.7751559245297728, 2.090768093976642, 4.064318455809469, True
