rhoMax,omega,h,logH,relError,logRelError,timeUsed,logTimeUsed,N,logN,counter,logCounter,lambda1,lambda2,lambda3,convergenceSuccess
5.000000000000000, 1.000000000000000, 0.3846153846153846, -1.378511623253730, 0.02797501038808838, -5.159717522850417, 0.0002310000000000000, -12.07981952790812,              13, 3.700439718141092,               0,            -INF, 2.952977841713134, 6.804174927283381, 10.91021899683565, False
5.000000000000000, 1.000000000000000, 0.1923076923076923, -2.378511623253730, 0.01298505343131075, -6.267004239298762, 0.0003170000000000000, -11.62322953918477,              26, 4.700439718141092,               0,            -INF, 2.988394401329708, 6.941718764730492, 10.85716441225558, False
5.000000000000000, 1.000000000000000, 0.09615384615384616, -3.378511623253730, 0.003180245358414395, -8.296646209808896, 0.001582000000000000, -9.304034684851382,              52, 5.700439718141092,               0,            -INF, 2.997107755902771, 6.985532238568478, 10.96501730105744, False
5.000000000000000, 1.000000000000000, 0.04807692307692308, -4.378511623253730, 0.0005207636945267844, -10.90708350622236, 0.007613000000000000, -7.037319206459943,             104, 6.700439718141092,               0,            -INF, 2.999277608204563, 6.996619218073484, 10.99427159936021, True
