6.92994437026961e-310,0.00000000000000e+00,-6.89018940339532e-02
6.92994437026961e-310,2.63322167264009e-319,-7.54818595186728e-02
4.66382504265917e-310,6.92994437017554e-310,4.18967667673377e-321
4.66382504265917e-310,4.66382504251530e-310,4.18967667673377e-321
7.61064420495423e+02,0.00000000000000e+00,-1.63636799599791e+01
8.62031025806332e+02,0.00000000000000e+00,3.15446803505778e+00
8.20402518678763e+02,-8.94966438783424e-03,-7.44657465218989e+01
9.03145236976385e+02,9.33811384895187e-02,-4.76123058416369e+01
8.84421793892017e+02,1.21431930576588e-01,-2.94096268164768e+01
8.43038599235523e+02,-1.92473254676355e-02,-1.18089192244683e+01
9.66392242451552e+02,-1.10251462827559e-01,-4.99931788135754e+01
7.97481888424182e+02,-3.31890987445798e-02,-9.68821136223548e+00
8.62022115953081e+02,-3.20287619472074e-03,4.02319784559479e+01
9.01584365649402e+02,-5.82292240108559e-02,5.12498679617272e+01
8.69932150626367e+02,-1.13702277515090e-01,5.35210772136082e+01
8.30969033494598e+02,4.59502485151873e-02,-1.56078188988661e+00
9.17375114851641e+02,3.32457939846988e-02,1.74818877206405e+01
7.78086237804135e+02,-9.51113924872049e-02,3.43456157505386e+00
9.71000059596858e+02,1.48227330643422e-01,-6.62826464536249e+01
7.80581829849190e+02,-6.85572602257098e-02,-1.23433167339319e+01
9.16125914694677e+02,8.89648242956990e-02,5.68493551688078e+01
8.74806272349628e+02,7.86215518842214e-02,-4.35697899735944e+01
7.74380691122789e+02,-4.65426156115180e-02,-6.15545864310815e+00
9.22969205894088e+02,8.35493494035362e-03,-3.17691636616235e+00
7.67478578293378e+02,-6.25552050565593e-02,-2.53279896119465e+01
9.86537594373730e+02,1.25051548246079e-01,1.91433775654010e+01
9.78969366166607e+02,-1.07294452528534e-01,-2.76938677791163e+01
7.58848432643309e+02,-3.99366421061761e-02,1.69902484144228e+01
8.49061199591245e+02,-1.77048300493618e-01,4.51706927276297e+01
9.03486027690932e+02,-1.50526103636333e-02,5.24692569614556e+01
8.20427444968535e+02,1.32335917652813e-01,-2.67067163492360e+01
8.18751497810014e+02,-4.93370176473098e-02,-2.07899709977328e+01
1.00390121976664e+03,3.27101880788340e-02,1.79066170636163e+01
7.98752794712101e+02,5.92885044864867e-02,-2.08012200126397e+01
8.74003435959511e+02,6.29964161413204e-02,-1.24777873292771e+01
8.58255926925658e+02,-2.30038350034041e-02,2.55100531864262e+01
9.30602792800820e+02,-1.64630935053195e-02,2.38357796920949e+00
7.75383934913384e+02,-4.35100761787485e-02,-3.55778436790772e+01
9.01209031009443e+02,-6.64977710492333e-02,-1.67690732699519e+01
8.78008199819428e+02,-1.16396859893124e-01,2.24098352330683e+01
8.52124337661719e+02,1.53356679296814e-01,2.66999282366244e+01
9.52474685399104e+02,-2.04558960788950e-01,-3.85661049085210e+01
7.48542732000132e+02,3.69961016706299e-02,5.65388349472771e+01
8.72524578879253e+02,1.38949113528520e-02,6.01422100856232e+00
8.67802602504637e+02,1.60042235620807e-01,3.03856271796855e+01
8.90975484612205e+02,3.93857682873764e-03,1.28277467916285e+01
8.87854247143653e+02,-1.44242057599641e-01,-1.03617091224628e+01
7.74030249151390e+02,7.89359519981108e-02,-4.96856761977677e+01
9.86932179067014e+02,1.36861145566361e-01,6.58951342330315e+00
8.46761247570476e+02,2.43763546131570e-01,-8.25369385347818e+00
8.81792459433310e+02,-5.63037665724946e-02,-8.21678563548726e+01
8.52917584148440e+02,3.58327409706159e-02,4.56615046843703e+00
8.29194301337848e+02,3.68698444790010e-02,-4.22806763520210e+01
8.60430673216795e+02,-2.01319601197509e-02,4.93036844237287e+00
8.87467959132730e+02,5.96066289010338e-02,2.62946373987547e+01
8.41516937307605e+02,-1.48239425984248e-01,-2.88647073677913e+00
8.89483756535157e+02,-1.73737860541587e-01,-2.01408724264695e+00
8.80835171186008e+02,-1.88368738819742e-01,-1.50637789534574e+01
8.65158677953384e+02,-3.41425360607883e-02,5.11670411537172e+01
9.08584541187334e+02,-8.59866258181484e-04,6.33976706322916e+01
7.52198941450702e+02,8.69064637335188e-04,4.87302284150321e+01
9.03214269163930e+02,1.69372382008676e-02,4.49726879206876e+00
8.98942678450290e+02,2.21458321475585e-03,3.89321741079605e+00
8.23433569250259e+02,5.68674488835270e-02,-2.72943308888260e+01
8.70341102080731e+02,-5.77772725130887e-02,-1.84201662724874e+01
9.64385867403952e+02,3.93545156501047e-02,1.46541579219180e+01
7.77394443136182e+02,1.64322637795549e-01,-3.07861314025929e+01
8.19964291849691e+02,3.38676058538532e-02,-1.91130544711494e+01
9.76162684724361e+02,-1.69946115971975e-01,1.44859326222347e+01
8.51734200144740e+02,9.35304536638084e-02,1.13218984251577e+01
8.60367976368280e+02,1.17701210754659e-01,-5.98548357591584e+01
8.87017612554290e+02,1.44436735435238e-01,1.80840135093305e+01
8.10720701305204e+02,-1.11929268751862e-01,-2.38002310742107e+01
9.26696588703109e+02,-7.41202421802443e-02,-4.51156942171667e+01
8.40463401806495e+02,-8.26429918752757e-02,5.19882435160920e+01
8.05428782508770e+02,1.15154190987824e-01,6.86386469368105e+01
8.97832761597269e+02,4.93516136299932e-02,-3.28724160021319e+01
8.72424561639969e+02,-1.38910488293031e-01,-2.79640179465130e+01
9.43483485848568e+02,-4.46479573140072e-02,-1.13259850910599e+01
8.09836146456758e+02,-2.74598129920000e-02,8.58195314217169e+00
9.04306259882027e+02,2.28397151985542e-01,2.97127593328050e+01
7.99319318586357e+02,2.75931741109497e-02,-2.72354644401679e+01
