rhoMax,omega,h,logH,relError,logRelError,timeUsed,logTimeUsed,N,logN,counter,logCounter,lambda1,lambda2,lambda3,convergenceSuccess
5.000000000000000, 1.000000000000000, 0.3846153846153846, -1.378511623253730, 0.05434443516731866, -4.201723877936083, 6.499999999999999E-05, -13.90920075629572,              13, 3.700439718141092,               0,            -INF, 2.952964780445652, 6.760313654773632, 10.40221121315949, False
5.000000000000000, 1.000000000000000, 0.1923076923076923, -2.378511623253730, 0.01298509157056283, -6.267000001870759, 2.700000000000000E-05, -15.17668106716071,              26, 4.700439718141092,               0,            -INF, 2.988394401321831, 6.941718713649369, 10.85716399272381, False
5.000000000000000, 1.000000000000000, 0.09615384615384616, -3.378511623253730, 0.003206310761824841, -8.284870023606254, 9.300000000000000E-05, -13.39240975821614,              52, 5.700439718141092,               0,            -INF, 2.997107751155464, 6.985524361800083, 10.96473058161993, False
5.000000000000000, 1.000000000000000, 0.04807692307692308, -4.378511623253730, 0.0007892909144127910, -10.30715523720027, 0.0009020000000000000, -10.11458494606879,             104, 6.700439718141092,               0,            -INF, 2.999277507263118, 6.996388183885818, 10.99131779994146, True
