rhoMax,omega,h,logH,relError,logRelError,timeUsed,logTimeUsed,N,logN,counter,logCounter,lambda1,lambda2,lambda3,convergenceSuccess
5.000000000000000, 1.000000000000000, 0.3846153846153846, -1.378511623253730, 0.05434441580639060, -4.201724391915477, 4.000000000000000E-05, -14.60964047443681,              13, 3.700439718141092,               0,            -INF, 2.952965633410004, 6.760313099254250, 10.40221142612970, False
5.000000000000000, 1.000000000000000, 0.1923076923076923, -2.378511623253730, 0.01298503187260684, -6.267006634565074, 0.0002020000000000000, -12.27335708657238,              26, 4.700439718141092,               0,            -INF, 2.988394702850390, 6.941718661467608, 10.85716464940132, False
5.000000000000000, 1.000000000000000, 0.09615384615384616, -3.378511623253730, 0.003206296788784581, -8.284876310857028, 0.0005530000000000000, -10.82043289908947,              52, 5.700439718141092,               0,            -INF, 2.997108194128041, 6.985523908172817, 10.96473073532337, False
5.000000000000000, 1.000000000000000, 0.04807692307692308, -4.378511623253730, 0.0007892485081991393, -10.30723275092375, 0.002044000000000000, -8.934389088386553,             104, 6.700439718141092,               0,            -INF, 2.999277757243212, 6.996388157963146, 10.99131826640981, True
