1.58249159621661e-02,-1.93632825744788e-02,2.16299069601867e-02
3.15402105729452e-02,-3.84135379883089e-02,4.27104166451906e-02
4.70375266792741e-02,-5.68434151415017e-02,6.27067707817272e-02
6.22110166326122e-02,-7.43567886864101e-02,8.11130595818260e-02
7.69585466202075e-02,-9.06740665956972e-02,9.74655866282813e-02
9.11828403684483e-02,-1.05537130019408e-01,1.11354995995686e-01
1.04792546101930e-01,-1.18713809999491e-01,1.22436823130635e-01
1.17703210039431e-01,-1.30001800210425e-01,1.30440166742028e-01
1.29838141460711e-01,-1.39231931113445e-01,1.35174248841796e-01
1.41129156823198e-01,-1.46270740864678e-01,1.36532694391601e-01
1.51517193085996e-01,-1.51022295781133e-01,1.34495438359672e-01
1.60952784034635e-01,-1.53429239037782e-01,1.29128239012539e-01
1.69396394638477e-01,-1.53473055850965e-01,1.20579848545838e-01
1.76818610664283e-01,-1.51173569761234e-01,1.09076969123541e-01
1.83200184417086e-01,-1.46587697066080e-01,9.49171836258300e-02
1.88531941351239e-01,-1.39807506528304e-01,7.84601025864563e-02
1.92814552923390e-01,-1.30957647654198e-01,6.01170334209158e-02
1.96058181594569e-01,-1.20192219876324e-01,4.03394963033203e-02
1.98282009328714e-01,-1.07691168111660e-01,1.96069525173178e-02
1.99513663890933e-01,-9.36563001835451e-02,-1.58589488974557e-03
1.99788552670344e-01,-7.83070244129641e-02,-2.27418406851553e-02
1.99149119861334e-01,-6.18759116372993e-02,-4.33736057213639e-02
1.97644041640786e-01,-4.46041780930469e-02,-6.30156099733788e-02
1.95327376453028e-01,-2.67371947942809e-02,-8.12347839423521e-02
1.92257683690701e-01,-8.52011269839621e-03,-9.76401532054899e-02
1.88497127953045e-01,9.80630198054454e-03,-1.11890979835278e-01
1.84110581926719e-01,2.80095519786685e-02,-1.23703289573364e-01
1.79164744545361e-01,4.58689382985154e-02,-1.32854677169234e-01
1.73727286088511e-01,6.31786848398543e-02,-1.39187328359137e-01
1.67866031288595e-01,7.97506104765598e-02,-1.42609272063158e-01
1.61648190827386e-01,9.54163200755345e-02,-1.43093898737176e-01
1.55139652604129e-01,1.10028898049820e-01,-1.40677860132538e-01
1.48404338029948e-01,1.23464096152458e-01,-1.35457481242013e-01
1.41503628247574e-01,1.35621024650206e-01,-1.27583867762049e-01
1.34495864817257e-01,1.46422363706919e-01,-1.17256910424765e-01
1.27435929221181e-01,1.55814124971065e-01,-1.04718413165523e-01
1.20374899428601e-01,1.63764999205502e-01,-9.02445818997334e-02
1.13359782955019e-01,1.70265330029809e-01,-7.41381074773688e-02
1.06433325825937e-01,1.75325764402568e-01,-5.67200838144490e-02
9.96338943761541e-02,1.78975631932957e-01,-3.83219803592468e-02
9.29954249010913e-02,1.81261106206400e-01,-1.92778763102437e-02
8.65474363582508e-02,1.82243204607691e-01,8.28565789871078e-05
8.03150989906534e-02,1.81995677086978e-01,1.94422656124206e-02
7.43193557053097e-02,1.80602840787395e-01,3.84997964928219e-02
6.85770879612779e-02,1.78157404915548e-01,5.69774390575443e-02
6.31013189019511e-02,1.74758333771582e-01,7.46239735666771e-02
5.79014465653953e-02,1.70508784222396e-01,9.12182761703422e-02
5.29835038179779e-02,1.65514155080962e-01,1.06571683806735e-01
4.83504359394796e-02,1.59880276269652e-01,1.20529423725368e-01
4.40023891890539e-02,1.53711760808126e-01,1.32971166238117e-01
3.99370052655765e-02,1.47110535897700e-01,1.43810750287429e-01
3.61497185512499e-02,1.40174564352913e-01,1.52995171336844e-01
3.26340494239666e-02,1.32996763783292e-01,1.60502912355103e-01
2.93818891595221e-02,1.25664124378796e-01,1.66341732078485e-01
2.63837737518246e-02,1.18257019152544e-01,1.70546007770365e-01
2.36291444556015e-02,1.10848703070292e-01,1.73173741487006e-01
2.11065924029277e-02,1.03504987098832e-01,1.74303337995835e-01
1.88040844030772e-02,9.62840777493047e-02,1.74030253223983e-01
1.67091688613668e-02,8.92365640083012e-02,1.72463607092914e-01
1.48091620982429e-02,8.24055331003379e-02,1.69722846621643e-01
1.30913164033104e-02,7.58268040838665e-02,1.65934533376936e-01
1.15429646559437e-02,6.95292520651923e-02,1.61229318483448e-01
1.01516455575137e-02,6.35352153301706e-02,1.55739150100222e-01
8.90521033529251e-03,5.78609583613755e-02,1.49594761689982e-01
7.79191235829385e-03,5.25171802249500e-02,1.42923464280103e-01
6.80047745564203e-03,4.75095537336088e-02,1.35847256146147e-01
5.92015902294476e-03,4.28392758100399e-02,1.28481260685678e-01
5.14077923645229e-03,3.85036248724088e-02,1.20932483950969e-01
4.45275765827951e-03,3.44965040434926e-02,1.13298887604786e-01
3.84712689973934e-03,3.08089716482079e-02,1.05668751397806e-01
3.31553783848019e-03,2.74297442149429e-02,9.81203125011747e-02
2.85025678518877e-03,2.43456685335754e-02,9.07216491300883e-02
2.44415599190011e-03,2.15421590252275e-02,8.35307773012377e-02
2.09069735708839e-03,1.90035945611267e-02,7.65959354479251e-02
1.78390995225637e-03,1.67136785470562e-02,6.99560216316761e-02
1.51836472771194e-03,1.46557536331934e-02,6.36411570775856e-02
1.28914752819397e-03,1.28130792037178e-02,5.76733403621828e-02
1.09182848234221e-03,1.11690649054118e-02,5.20671702939304e-02
9.22429245309448e-04,9.70747019020177e-03,4.68306098885269e-02
7.77391312314007e-04,8.41256574539026e-03,4.19657673980741e-02
6.53544912889570e-04,7.26926231809342e-03,3.74696756310673e-02
